run_id,arch,level,mode,seed,lr,best_val_acc,train_time_s,epochs_ran,top1_page,top5_page,macro_f1_page,map_line,top1_retrieval,n_params,throughput_img_s,gpu_name,torch_version,timm_version
swin_tiny_L1_scratch_s4,swin_tiny,1,scratch,4,0.0003,0.1941747572815534,1063.3974702358246,56,0.18831168831168832,0.5097402597402597,0.11570715207933252,0.09588754404633251,0.11566265060240964,27756206,153.0265129234137,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
resnet50_L2_scratch_s4,resnet50,2,scratch,4,0.0003,0.37158469945355194,1710.8730862140656,48,0.5357142857142857,0.8376623376623377,0.44802102659245513,0.22322340849410502,0.3076305220883534,24139124,165.30030831485251,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
convnext_tiny_L2_scratch_s4,convnext_tiny,2,scratch,4,0.0003,0.00546448087431694,401.77232098579407,11,0.003246753246753247,0.016233766233766232,2.1014584121380238e-05,0.01292067772707546,0.010441767068273093,28056980,151.64153693627298,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
efficientnetv2_s_L2_scratch_s4,efficientnetv2_s,2,scratch,4,0.0003,0.40255009107468126,2096.0749156475067,56,0.724025974025974,0.8993506493506493,0.6544372294372294,0.20215424875478397,0.2899598393574297,20572036,144.53464984877914,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
vit_small_L2_scratch_s4,vit_small,2,scratch,4,0.0003,0.11839708561020036,1709.8039784431458,46,0.16558441558441558,0.44155844155844154,0.09703758543044257,0.06550229184396147,0.08072289156626505,21784244,158.71134101458625,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
swin_tiny_L2_scratch_s4,swin_tiny,2,scratch,4,0.0003,0.009107468123861567,539.3501160144806,14,0.006493506493506494,0.03896103896103896,9.794597258620284e-05,0.012947880783928873,0.010040160642570281,27756206,143.98661645484287,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
resnet50_L3_scratch_s4,resnet50,3,scratch,4,0.0003,0.057667103538663174,891.7492742538452,17,0.06168831168831169,0.21753246753246752,0.028528077897825795,0.10308413356051527,0.14497991967871485,24139124,140.24593207825797,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
convnext_tiny_L3_scratch_s4,convnext_tiny,3,scratch,4,0.0003,0.3119266055045872,3451.6761541366577,63,0.6396103896103896,0.8831168831168831,0.5610080395794681,0.10996413929848217,0.1570281124497992,28056980,126.15948914223586,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
efficientnetv2_s_L3_scratch_s4,efficientnetv2_s,3,scratch,4,0.0003,0.5045871559633027,3030.292824983597,56,0.8441558441558441,0.961038961038961,0.8016233766233766,0.25035278259443083,0.3542168674698795,20572036,149.19264507939062,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
vit_small_L3_scratch_s4,vit_small,3,scratch,4,0.0003,0.3853211009174312,5566.490269184113,101,0.6915584415584416,0.8961038961038961,0.6272727272727272,0.15101178464695242,0.21485943775100402,21784244,143.90560398553308,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
swin_tiny_L3_scratch_s4,swin_tiny,3,scratch,4,0.0003,0.014416775884665793,1005.9100642204285,19,0.012987012987012988,0.03896103896103896,0.000761179526707477,0.010764798740621676,0.00642570281124498,27756206,152.54690994634677,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
resnet50_L4_scratch_s4,resnet50,4,scratch,4,0.0003,0.5213270142180095,2965.4133450984955,41,0.7824675324675324,0.961038961038961,0.7235930735930736,0.27598090528025065,0.39518072289156625,24139124,145.68496232546514,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
convnext_tiny_L4_scratch_s4,convnext_tiny,4,scratch,4,0.0003,0.3962085308056872,4614.710829973221,62,0.7402597402597403,0.9253246753246753,0.679978354978355,0.1355507251323267,0.20200803212851406,28056980,146.3801055354024,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
efficientnetv2_s_L4_scratch_s4,efficientnetv2_s,4,scratch,4,0.0003,0.5440758293838862,3618.22771191597,46,0.8961038961038961,0.9642857142857143,0.8665584415584415,0.2916035717366583,0.42088353413654617,20572036,155.25560755130485,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
vit_small_L4_scratch_s4,vit_small,4,scratch,4,0.0003,0.37725118483412323,5044.900071144104,67,0.698051948051948,0.8928571428571429,0.6213203463203464,0.1558654160738894,0.22409638554216868,21784244,158.41771722378732,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
swin_tiny_L4_scratch_s4,swin_tiny,4,scratch,4,0.0003,0.007582938388625593,882.3308038711548,13,0.006493506493506494,0.02922077922077922,0.0002856108035390904,0.012397044101722583,0.008835341365461847,27756206,130.47468857866974,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
